-0.037837084	-0.12764245	0.039311536	-0.05490668	0.07146254	-0.015103788	-0.07051755	0.07832721	-0.10460058	0.0666268	-0.0054453257	-0.042011	0.029541837	0.101166084	0.006735283	-0.03744038
-0.0216533	-0.09785007	0.0011537691	-0.068875	0.06806473	-0.012130119	-0.04362059	0.04660308	-0.03701889	0.04191375	-0.048254337	-0.06870906	0.06278265	0.12105593	-0.032282364	-0.10335032
0.020698635	-0.08987987	0.01750822	-0.09675615	0.06122977	0.042559255	-0.06632222	0.07337545	-0.07292484	0.14964187	0.010891068	-0.11942737	0.011079225	0.14610071	0.090372905	-0.1033039
-0.06734916	-0.07989402	0.029240483	-0.0766923	0.04162361	0.031781696	-0.039674155	0.14633001	-0.08133085	0.0455666	-0.0062507056	-0.004414539	0.006658418	0.07450713	0.053507697	-0.09701507
-0.07248877	-0.07744907	0.027988784	0.004040579	0.038262002	-0.0057123546	-0.080986485	0.09279109	-0.033587024	0.1330974	-0.038540207	-0.092770115	0.039366186	0.026607929	0.051446117	-0.109679416
0.00084283645	-0.09932367	0.038369752	-0.033693943	0.017149528	-0.011969837	0.05855854	0.044225972	-0.10931639	0.0711985	-0.02779496	-0.054960206	0.0010622208	0.014466049	0.083910346	-0.0824031
-0.04809846	-0.08590729	0.06912312	-0.04154862	-0.00549782	0.014272086	-0.119292535	0.0539683	-0.011261926	0.13622338	-0.03532057	-0.045507617	8.595597e-05	0.09862062	0.023814114	-0.03490052
-0.055600077	-0.076904394	-0.0010774309	0.0082475655	0.019489417	-0.00454938	0.015297271	0.08579501	-0.06263655	0.10905293	-0.06719274	-0.06420683	-0.038721543	0.04424843	0.014477679	-0.0950299
0.02508139	-0.133726	-0.03955256	-0.060803447	0.038041197	0.010852704	-0.09078253	0.07043057	-0.055572156	0.07785347	0.008676278	0.013538498	0.016012529	0.046248775	0.024940277	-0.0504374
-0.07900003	-0.15280813	-0.0012665233	-0.08564488	-0.02090099	0.04188612	-0.045682576	0.046738002	-0.012201031	0.16009419	-0.05704931	0.012919228	0.055572107	0.034778934	0.0029914689	-0.08802777
-0.03768801	0.01038028	0.030444149	-0.009011063	0.018612131	-0.06573141	-0.09585144	0.002803384	-0.0356843	0.12386905	-0.051463775	-0.020406788	0.13261907	0.10664057	0.017617555	-0.1142807
-0.017650472	0.019432472	0.08023104	-0.06824098	0.07023872	0.073970586	-0.022704985	0.05460491	-0.058674015	0.08996014	-0.054003347	-0.013104977	0.0029444245	0.015402031	-0.061551508	-0.05515862
0.0119741885	-0.04043621	-0.04060757	-0.0058734864	0.028275654	-0.05453079	-0.0021149062	0.11106956	0.0070242304	0.054834332	-0.017428288	0.02531143	0.015751965	0.1017491	-0.03880689	-0.08643848
0.004543973	-0.02222872	0.06259516	0.0032196979	-0.017145617	-0.036207765	-0.056241896	0.05380506	0.011335616	0.017838042	-0.107295625	-0.042515382	-0.13269839	0.1087317	-0.0070394427	-0.06975477
-0.061021097	-0.057307307	-0.0225453	-0.001555601	0.041505948	0.00042888086	-0.018086402	0.022283629	0.010652082	0.08090301	0.044150315	-0.11790743	0.013456312	0.05758461	0.02145251	-0.041268036
-0.010365832	0.016424328	0.07139194	-0.07380495	0.10671929	-0.048950724	-0.07003551	0.051066402	-0.059063897	0.0635482	-0.01759737	-0.07083814	0.057197228	0.076852486	0.0084588695	-0.029657833
